영업담당자,거래처,매출일,품목명,출고량,단가,매출액
담당자없음,Z에어텍,02/25,"N2 (kg, Bulk)","2,448",165,"403,920"
담당자없음,Z에어텍,02/26,"He (UHP, 47L, 99.999%)",2,"250,000","500,000"
담당자없음,Z에어텍,02/26,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",3,"250,000","750,000"
담당자없음,Z에어텍,02/26,"Mix (UHP, CO2 5% + N2 34% + He Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,02/28,입금 (가스매출),0,0,0
담당자없음,Z에어텍,02/28,Air (UHP),0,"27,000",0
담당자없음,Z에어텍,02/28,"Ar (UHP, 47L, 99.999%)",0,"17,000",0
담당자없음,Z에어텍,02/28,"He (UHP, 47L, 99.9999%)",1,"300,000","300,000"
담당자없음,Z에어텍,02/28,"Mix (UHP, CO2 5% + He 40% + N2 Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,02/28,"N2 (kg, Bulk)","2,146",165,"354,090"
담당자없음,Z에어텍,02/28,"N2 (UHP, 99.999%)",8,"16,000","128,000"
담당자없음,Z에어텍,02/28,"O2 (UHP, 47L, 99.999%)",0,"50,000",0
담당자없음,Z에어텍,03/02,"N2 (kg, Bulk)","2,900",165,"478,500"
담당자없음,Z에어텍,03/02,"N2 (kg, Bulk)","4,343",165,"716,595"
담당자없음,Z에어텍,03/03,"N2 (kg, Bulk)","3,167",165,"522,555"
담당자없음,Z에어텍,03/03,"N2 (kg, Bulk)","3,060",165,"504,900"
담당자없음,Z에어텍,03/04,"He (UHP, 47L, 99.999%)",1,"250,000","250,000"
담당자없음,Z에어텍,03/04,"Mix (UHP, CO2 5% + N2 34% + He Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,03/04,"N2 (kg, Bulk)","3,895",165,"642,675"
담당자없음,Z에어텍,03/04,"O2 (UHP, 47L, 99.999%)",1,"50,000","50,000"
담당자없음,Z에어텍,03/06,"N2 (kg, Bulk)","2,800",165,"462,000"
담당자없음,Z에어텍,03/09,"N2 (kg, Bulk)","2,972",165,"490,380"
담당자없음,Z에어텍,03/11,"O2 (UHP, 47L, 99.999%)",2,"50,000","100,000"
담당자없음,Z에어텍,03/12,"N2 (kg, Bulk)","3,000",165,"495,000"
담당자없음,Z에어텍,03/13,"N2 (kg, Bulk)","2,869",165,"473,385"
담당자없음,Z에어텍,03/16,"N2 (kg, Bulk)","3,393",165,"559,845"
담당자없음,Z에어텍,03/17,"Ar (UHP, 47L, 99.999%)",2,"17,000","34,000"
담당자없음,Z에어텍,03/17,"He (UHP, 47L, 99.999%)",3,"250,000","750,000"
담당자없음,Z에어텍,03/17,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",2,"250,000","500,000"
담당자없음,Z에어텍,03/17,"Mix (UHP, CO2 5% + He 40% + N2 Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,03/17,"Mix (UHP, CO2 5% + N2 34% + He Bal)",3,"250,000","750,000"
담당자없음,Z에어텍,03/17,"N2 (UHP, 99.999%)",0,"16,000",0
담당자없음,Z에어텍,03/17,"O2 (UHP, 47L, 99.999%)",1,"50,000","50,000"
담당자없음,Z에어텍,03/18,"N2 (kg, Bulk)","3,151",165,"519,915"
담당자없음,Z에어텍,03/18,"N2 (kg, Bulk)","2,522",165,"416,130"
담당자없음,Z에어텍,03/20,"N2 (kg, Bulk)","1,935",165,"319,275"
담당자없음,Z에어텍,03/23,"N2 (kg, Bulk)","3,601",165,"594,165"
담당자없음,Z에어텍,03/25,"He (UHP, 47L, 99.999%)",1,"250,000","250,000"
담당자없음,Z에어텍,03/25,"He (UHP, 47L, 99.9999%)",1,"300,000","300,000"
담당자없음,Z에어텍,03/25,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,03/25,"Mix (UHP, CO2 5% + N2 34% + He Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,03/25,"N2 (kg, Bulk)","3,192",165,"526,680"
담당자없음,Z에어텍,03/25,"N2 (kg, Bulk)","3,073",165,"507,045"
담당자없음,Z에어텍,03/27,"N2 (kg, Bulk)","2,793",165,"460,845"
담당자없음,Z에어텍,03/27,"N2 (kg, Bulk)","3,645",165,"601,425"
담당자없음,Z에어텍,03/30,"N2 (kg, Bulk)","3,910",165,"645,150"
담당자없음,Z에어텍,03/31,입금 (가스매출),0,0,0
담당자없음,Z에어텍,03/31,"N2 (kg, Bulk)","4,101",165,"676,665"
담당자없음,Z에어텍,03/31,"N2 (kg, Bulk)","4,201",165,"693,165"
담당자없음,Z에어텍,04/01,"N2 (kg, Bulk)","2,246",165,"370,590"
담당자없음,Z에어텍,04/03,"N2 (kg, Bulk)","2,697",165,"445,005"
담당자없음,Z에어텍,04/06,"N2 (kg, Bulk)","3,525",165,"581,625"
담당자없음,Z에어텍,04/08,"N2 (kg, Bulk)","2,636",165,"434,940"
담당자없음,Z에어텍,04/10,"N2 (kg, Bulk)","2,474",165,"408,210"
담당자없음,Z에어텍,04/10,"N2 (kg, Bulk)","2,358",165,"389,070"
담당자없음,Z에어텍,04/13,"N2 (kg, Bulk)","3,811",165,"628,815"
담당자없음,Z에어텍,04/13,"N2 (kg, Bulk)","3,762",165,"620,730"
담당자없음,Z에어텍,04/15,"N2 (kg, Bulk)","1,891",165,"312,015"
담당자없음,Z에어텍,04/16,"Ar (UHP, 47L, 99.999%)",2,"17,000","34,000"
담당자없음,Z에어텍,04/16,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,04/16,"Mix (UHP, CO2 5% + N2 34% + He Bal)",2,"250,000","500,000"
담당자없음,Z에어텍,04/16,"N2 (UHP, 99.999%)",2,"16,000","32,000"
담당자없음,Z에어텍,04/16,"O2 (UHP, 47L, 99.999%)",1,"50,000","50,000"
담당자없음,Z에어텍,04/17,"N2 (kg, Bulk)","2,677",165,"441,705"
담당자없음,Z에어텍,04/19,"N2 (kg, Bulk)","2,183",165,"360,195"
담당자없음,Z에어텍,04/22,"N2 (kg, Bulk)","2,896",165,"477,840"
담당자없음,Z에어텍,04/23,"N2 (kg, Bulk)","2,947",165,"486,255"
담당자없음,Z에어텍,04/24,"Ar (UHP, 47L, 99.999%)",0,"17,000",0
담당자없음,Z에어텍,04/24,"He (UHP, 47L, 99.999%)",30,"250,000","7,500,000"
담당자없음,Z에어텍,04/24,"Mix (UHP, CO 4% + CO2 8% + He 28% + N2 Bal)",0,"260,000",0
담당자없음,Z에어텍,04/24,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",0,"250,000",0
담당자없음,Z에어텍,04/24,"Mix (UHP, CO2 5% + N2 34% + He Bal)",0,"250,000",0
담당자없음,Z에어텍,04/24,"N2 (kg, Bulk)","2,592",165,"427,680"
담당자없음,Z에어텍,04/24,"N2 (kg, Bulk)","3,591",165,"592,515"
담당자없음,Z에어텍,04/24,"N2 (UHP, 47L, 99.9999%)",0,"45,000",0
담당자없음,Z에어텍,04/24,"O2 (UHP, 47L, 99.999%)",0,"50,000",0
담당자없음,Z에어텍,04/27,"N2 (kg, Bulk)","2,976",165,"491,040"
담당자없음,Z에어텍,04/29,단가차액 (가스),0,0,0
담당자없음,Z에어텍,04/29,입금 (가스매출),0,0,0
담당자없음,Z에어텍,04/29,"N2 (kg, Bulk)","1,887",165,"311,355"
담당자없음,Z에어텍,05/01,"N2 (kg, Bulk)","2,431",165,"401,115"
담당자없음,Z에어텍,05/04,"N2 (kg, Bulk)","3,179",165,"524,535"
담당자없음,Z에어텍,05/06,"N2 (kg, Bulk)","1,757",165,"289,905"
담당자없음,Z에어텍,05/06,"N2 (kg, Bulk)","4,000",165,"660,000"
담당자없음,Z에어텍,05/07,"N2 (kg, Bulk)","3,315",165,"546,975"
담당자없음,Z에어텍,05/08,"N2 (kg, Bulk)","2,943",165,"485,595"
담당자없음,Z에어텍,05/08,"N2 (kg, Bulk)","2,515",165,"414,975"
담당자없음,Z에어텍,05/11,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",0,"250,000",0
담당자없음,Z에어텍,05/11,"N2 (kg, Bulk)","3,559",165,"587,235"
담당자없음,Z에어텍,05/11,"O2 (UHP, 47L, 99.999%)",0,"50,000",0
담당자없음,Z에어텍,05/15,"He (UHP, 47L, 99.999%)",0,"250,000",0
담당자없음,Z에어텍,05/15,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",0,"250,000",0
담당자없음,Z에어텍,05/15,"Mix (UHP, CO2 5% + N2 34% + He Bal)",0,"250,000",0
담당자없음,Z에어텍,05/15,"N2 (kg, Bulk)","4,325",165,"713,625"
담당자없음,Z에어텍,05/15,"O2 (UHP, 47L, 99.999%)",1,"50,000","50,000"
담당자없음,Z에어텍,05/19,"He (UHP, 47L, 99.999%)",0,"250,000",0
담당자없음,Z에어텍,05/19,"Mix (UHP, CO2 5% + He 40% + N2 Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,05/19,"N2 (kg, Bulk)","4,286",165,"707,190"
담당자없음,Z에어텍,05/19,"N2 (UHP, 99.999%)",1,"16,000","16,000"
담당자없음,Z에어텍,05/21,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",0,"250,000",0
담당자없음,Z에어텍,05/21,"Mix (UHP, CO2 5% + N2 34% + He Bal)",0,"250,000",0
담당자없음,Z에어텍,05/21,"N2 (kg, Bulk)","3,450",165,"569,250"
담당자없음,Z에어텍,05/21,"O2 (UHP, 47L, 99.999%)",1,"50,000","50,000"
담당자없음,Z에어텍,05/22,"N2 (kg, Bulk)","3,872",165,"638,880"
담당자없음,Z에어텍,05/22,"N2 (kg, Bulk)","3,233",165,"533,445"
담당자없음,Z에어텍,05/26,"He (UHP, 47L, 99.999%)",0,"250,000",0
담당자없음,Z에어텍,05/26,"He (UHP, 47L, 99.9999%)",2,"300,000","600,000"
담당자없음,Z에어텍,05/26,"N2 (kg, Bulk)","3,243",165,"535,095"
담당자없음,Z에어텍,05/27,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",0,"250,000",0
담당자없음,Z에어텍,05/27,"N2 (kg, Bulk)","3,871",165,"638,715"
담당자없음,Z에어텍,05/27,"N2 (UHP, 99.999%)",0,"16,000",0
담당자없음,Z에어텍,05/27,"O2 (UHP, 47L, 99.999%)",2,"50,000","100,000"
담당자없음,Z에어텍,05/29,입금 (가스매출),0,0,0
담당자없음,Z에어텍,05/29,"N2 (kg, Bulk)","1,823",165,"300,795"
담당자없음,Z에어텍,06/01,"N2 (kg, Bulk)","3,500",165,"577,500"
담당자없음,Z에어텍,06/02,"Ar (UHP, 47L, 99.999%)",2,"17,000","34,000"
담당자없음,Z에어텍,06/02,"N2 (kg, Bulk)","2,578",165,"425,370"
담당자없음,Z에어텍,06/02,"O2 (UHP, 47L, 99.999%)",0,"50,000",0
담당자없음,Z에어텍,06/04,"He (UHP, 47L, 99.999%)",0,"250,000",0
담당자없음,Z에어텍,06/04,"Mix (UHP, CO2 5% + He 40% + N2 Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,06/04,"Mix (UHP, CO2 5% + N2 34% + He Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,06/05,"N2 (kg, Bulk)","2,778",165,"458,370"
담당자없음,Z에어텍,06/05,"N2 (kg, Bulk)","3,240",165,"534,600"
담당자없음,Z에어텍,06/09,"N2 (kg, Bulk)","3,800",165,"627,000"
담당자없음,Z에어텍,06/09,"N2 (kg, Bulk)","3,221",165,"531,465"
담당자없음,Z에어텍,06/12,"N2 (kg, Bulk)","2,994",165,"494,010"
담당자없음,Z에어텍,06/15,"N2 (kg, Bulk)","3,306",165,"545,490"
담당자없음,Z에어텍,06/16,"He (UHP, 47L, 99.999%)",0,"250,000",0
담당자없음,Z에어텍,06/16,"He (UHP, 47L, 99.9999%)",2,"300,000","600,000"
담당자없음,Z에어텍,06/16,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,06/16,"Mix (UHP, CO2 5% + N2 34% + He Bal)",1,"250,000","250,000"
담당자없음,Z에어텍,06/16,"N2 (UHP, 99.999%)",1,"16,000","16,000"
담당자없음,Z에어텍,06/17,"N2 (kg, Bulk)","3,602",165,"594,330"
담당자없음,Z에어텍,06/18,"He (UHP, 47L, 99.999%)",0,"250,000",0
담당자없음,Z에어텍,06/18,"Mix (UHP, CO 4% + CO2 8% + He 28% + N2 Bal)",1,"260,000","260,000"
담당자없음,Z에어텍,06/18,"N2 (kg, Bulk)","3,520",165,"580,800"
담당자없음,Z에어텍,06/19,"N2 (kg, Bulk)","3,628",165,"598,620"
담당자없음,Z에어텍,06/19,"N2 (kg, Bulk)","3,451",165,"569,415"
담당자없음,Z에어텍,06/22,"N2 (kg, Bulk)","4,147",165,"684,255"
담당자없음,Z에어텍,06/25,"Ar (UHP, 47L, 99.999%)",2,"17,000","34,000"
담당자없음,Z에어텍,06/25,"He (UHP, 47L, 99.999%)",0,"250,000",0
담당자없음,Z에어텍,06/25,"Mix (UHP, CO2 5% + N2 34% + He Bal)",2,"250,000","500,000"
담당자없음,Z에어텍,06/25,"O2 (UHP, 47L, 99.999%)",2,"50,000","100,000"
담당자없음,Z에어텍,06/26,"N2 (kg, Bulk)","4,412",165,"727,980"
담당자없음,Z에어텍,06/30,입금 (가스매출),0,0,0
담당자없음,Z에어텍,06/30,"Mix (UHP, CO 4% + CO2 8% + He 28% + N2 Bal)",1,"260,000","260,000"
담당자없음,Z에어텍,06/30,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",0,"250,000",0
담당자없음,Z에어텍,06/30,"N2 (kg, Bulk)","4,251",165,"701,415"
담당자없음,Z에어텍,06/30,"N2 (UHP, 99.999%)",1,"16,000","16,000"
담당자없음,Z에어텍,06/30,"O2 (UHP, 47L, 99.999%)",1,"50,000","50,000"
담당자없음,Z에어텍,07/02,"N2 (kg, Bulk)","2,865",165,"472,725"
담당자없음,Z에어텍,07/03,"N2 (kg, Bulk)","3,426",165,"565,290"
담당자없음,Z에어텍,07/04,"He (UHP, 47L, 99.999%)",0,"230,000",0
담당자없음,Z에어텍,07/04,"O2 (UHP, 47L, 99.999%)",2,"50,000","100,000"
담당자없음,Z에어텍,07/07,"N2 (kg, Bulk)","4,607",165,"760,155"
담당자없음,Z에어텍,07/07,"N2 (kg, Bulk)","5,183",165,"855,195"
담당자없음,Z에어텍,07/08,"N2 (kg, Bulk)","3,465",165,"571,725"
담당자없음,Z에어텍,07/08,"N2 (kg, Bulk)","3,000",165,"495,000"
담당자없음,Z에어텍,07/09,"N2 (kg, Bulk)","8,476",165,"1,398,540"
담당자없음,Z에어텍,07/10,"N2 (kg, Bulk)","3,735",165,"616,275"
담당자없음,Z에어텍,07/10,"N2 (kg, Bulk)","3,721",165,"613,965"
담당자없음,Z에어텍,07/14,"N2 (kg, Bulk)","4,051",165,"668,415"
담당자없음,Z에어텍,07/15,"N2 (kg, Bulk)","2,600",165,"429,000"
담당자없음,Z에어텍,07/16,"He (UHP, 47L, 99.999%)",0,"230,000",0
담당자없음,Z에어텍,07/16,"N2 (UHP, 99.999%)",1,"16,000","16,000"
담당자없음,Z에어텍,07/16,"O2 (UHP, 47L, 99.999%)",1,"50,000","50,000"
담당자없음,Z에어텍,07/17,"N2 (kg, Bulk)","3,944",165,"650,760"
담당자없음,Z에어텍,07/21,"N2 (kg, Bulk)","4,888",165,"806,520"
담당자없음,Z에어텍,07/22,"Ar (UHP, 47L, 99.999%)",1,"17,000","17,000"
담당자없음,Z에어텍,07/22,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",1,"220,000","220,000"
담당자없음,Z에어텍,07/22,"Mix (UHP, CO2 5% + N2 34% + He Bal)",1,"220,000","220,000"
담당자없음,Z에어텍,07/24,"N2 (kg, Bulk)","3,672",165,"605,880"
담당자없음,Z에어텍,07/27,"N2 (kg, Bulk)","3,224",165,"531,960"
담당자없음,Z에어텍,07/27,"N2 (kg, Bulk)","3,805",165,"627,825"
담당자없음,Z에어텍,07/29,"N2 (kg, Bulk)","3,410",165,"562,650"
담당자없음,Z에어텍,07/30,"Ar (UHP, 47L, 99.999%)",1,"17,000","17,000"
담당자없음,Z에어텍,07/30,"He (UHP, 47L, 99.999%)",0,"230,000",0
담당자없음,Z에어텍,07/30,"He (UHP, 47L, 99.9999%)",2,"280,000","560,000"
담당자없음,Z에어텍,07/30,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",2,"220,000","440,000"
담당자없음,Z에어텍,07/30,"Mix (UHP, CO2 5% + N2 34% + He Bal)",2,"220,000","440,000"
담당자없음,Z에어텍,07/30,"O2 (UHP, 47L, 99.999%)",3,"50,000","150,000"
담당자없음,Z에어텍,07/31,입금 (가스매출),0,0,0
담당자없음,Z에어텍,07/31,"N2 (kg, Bulk)","2,549",165,"420,585"
담당자없음,Z에어텍,08/03,"N2 (kg, Bulk)","5,140",165,"848,100"
담당자없음,Z에어텍,08/03,"N2 (kg, Bulk)","2,930",165,"483,450"
담당자없음,Z에어텍,08/05,Air (UHP),2,"27,000","54,000"
담당자없음,Z에어텍,08/05,"N2 (kg, Bulk)","2,637",165,"435,105"
담당자없음,Z에어텍,08/06,"N2 (kg, Bulk)","4,102",165,"676,830"
담당자없음,Z에어텍,08/07,"N2 (kg, Bulk)","3,936",165,"649,440"
담당자없음,Z에어텍,08/07,"N2 (kg, Bulk)","2,775",165,"457,875"
담당자없음,Z에어텍,08/10,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",1,"210,000","210,000"
담당자없음,Z에어텍,08/10,"Mix (UHP, CO2 5% + He 40% + N2 Bal)",1,"210,000","210,000"
담당자없음,Z에어텍,08/10,"Mix (UHP, CO2 5% + N2 34% + He Bal)",1,"210,000","210,000"
담당자없음,Z에어텍,08/10,"N2 (kg, Bulk)","3,641",165,"600,765"
담당자없음,Z에어텍,08/10,"N2 (kg, Bulk)","4,100",165,"676,500"
담당자없음,Z에어텍,08/10,"N2 (UHP, 99.999%)",1,"16,000","16,000"
담당자없음,Z에어텍,08/12,"N2 (kg, Bulk)","2,972",165,"490,380"
담당자없음,Z에어텍,08/13,"N2 (kg, Bulk)","3,600",165,"594,000"
담당자없음,Z에어텍,08/14,"N2 (kg, Bulk)","2,366",165,"390,390"
담당자없음,Z에어텍,08/17,"N2 (kg, Bulk)","4,102",165,"676,830"
담당자없음,Z에어텍,08/18,"N2 (kg, Bulk)","3,153",165,"520,245"
담당자없음,Z에어텍,08/19,"N2 (kg, Bulk)","2,717",165,"448,305"
담당자없음,Z에어텍,08/21,"N2 (kg, Bulk)","2,665",165,"439,725"
담당자없음,Z에어텍,08/24,Air (UHP),1,"27,000","27,000"
담당자없음,Z에어텍,08/24,"Ar (UHP, 47L, 99.999%)",0,"17,000",0
담당자없음,Z에어텍,08/24,"He (UHP, 47L, 99.999%)",0,"210,000",0
담당자없음,Z에어텍,08/24,"He (UHP, 47L, 99.9999%)",1,"280,000","280,000"
담당자없음,Z에어텍,08/24,"Mix (UHP, Ar 50% + He Bal)",0,"200,000",0
담당자없음,Z에어텍,08/24,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",1,"210,000","210,000"
담당자없음,Z에어텍,08/24,"Mix (UHP, CO2 5% + N2 34% + He Bal)",2,"210,000","420,000"
담당자없음,Z에어텍,08/24,"N2 (kg, Bulk)","3,414",165,"563,310"
담당자없음,Z에어텍,08/24,"N2 (kg, Bulk)","15,630",165,"2,578,950"
담당자없음,Z에어텍,08/24,"O2 (UHP, 47L, 99.999%)",0,"50,000",0
담당자없음,Z에어텍,08/27,"Ar (UHP, 47L, 99.999%)",3,"17,000","51,000"
담당자없음,Z에어텍,08/27,"He (UHP, 47L, 99.999%)",0,"210,000",0
담당자없음,Z에어텍,08/27,"N2 (UHP, 99.999%)",2,"16,000","32,000"
담당자없음,Z에어텍,08/27,"O2 (UHP, 47L, 99.999%)",1,"50,000","50,000"
담당자없음,Z에어텍,08/28,"N2 (kg, Bulk)","2,909",165,"479,985"
담당자없음,Z에어텍,08/28,"N2 (kg, Bulk)","3,643",165,"601,095"
담당자없음,Z에어텍,08/31,입금 (가스매출),0,0,0
담당자없음,Z에어텍,08/31,"N2 (kg, Bulk)","3,900",165,"643,500"
담당자없음,Z에어텍,09/07,"He (UHP, 47L, 99.999%)",0,"210,000",0
담당자없음,Z에어텍,09/07,"Mix (UHP, Ar 50% + He Bal)",1,"200,000","200,000"
담당자없음,Z에어텍,09/07,"N2 (UHP, 99.999%)",2,"16,000","32,000"
담당자없음,Z에어텍,09/09,"N2 (kg, Bulk)","3,287",165,"542,355"
담당자없음,Z에어텍,09/16,"N2 (kg, Bulk)","3,803",165,"627,495"
담당자없음,Z에어텍,09/16,"N2 (kg, Bulk)","3,731",165,"615,615"
담당자없음,Z에어텍,09/17,"N2 (kg, Bulk)","3,278",165,"540,870"
담당자없음,Z에어텍,09/18,"Ar (UHP, 47L, 99.999%)",4,"17,000","68,000"
담당자없음,Z에어텍,09/18,"He (UHP, 47L, 99.999%)",0,"210,000",0
담당자없음,Z에어텍,09/18,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",1,"210,000","210,000"
담당자없음,Z에어텍,09/18,"N2 (UHP, 99.999%)",3,"16,000","48,000"
담당자없음,Z에어텍,09/18,"O2 (UHP, 47L, 99.999%)",1,"50,000","50,000"
담당자없음,Z에어텍,09/21,"N2 (kg, Bulk)","3,929",165,"648,285"
담당자없음,Z에어텍,09/23,"He (UHP, 10.2L, 99.999%)",1,"70,000","70,000"
담당자없음,Z에어텍,09/25,"N2 (kg, Bulk)","3,805",165,"627,825"
담당자없음,Z에어텍,09/28,"N2 (kg, Bulk)","3,820",165,"630,300"
담당자없음,Z에어텍,09/29,입금 (가스매출),0,0,0
담당자없음,Z에어텍,10/06,"CO2 (kg, Bulk)","4,022",250,"1,005,500"
담당자없음,Z에어텍,10/12,"N2 (kg, Bulk)","3,286",165,"542,190"
담당자없음,Z에어텍,10/14,"N2 (kg, Bulk)","3,672",165,"605,880"
담당자없음,Z에어텍,10/20,"N2 (kg, Bulk)","3,920",165,"646,800"
담당자없음,Z에어텍,10/21,"N2 (kg, Bulk)","3,975",165,"655,875"
담당자없음,Z에어텍,10/22,"N2 (kg, Bulk)","1,880",165,"310,200"
담당자없음,Z에어텍,10/30,입금 (가스매출),0,0,0
담당자없음,Z에어텍,10/30,"N2 (kg, Bulk)","3,140",165,"518,100"
담당자없음,Z에어텍,11/02,"N2 (kg, Bulk)","3,599",165,"593,835"
담당자없음,Z에어텍,11/05,"N2 (kg, Bulk)","3,188",165,"526,020"
담당자없음,Z에어텍,11/12,"N2 (kg, Bulk)","2,940",165,"485,100"
담당자없음,Z에어텍,11/16,"N2 (kg, Bulk)","3,300",165,"544,500"
담당자없음,Z에어텍,11/18,"N2 (kg, Bulk)","3,300",165,"544,500"
담당자없음,Z에어텍,11/25,"N2 (kg, Bulk)","3,767",165,"621,555"
담당자없음,Z에어텍,11/30,입금 (가스매출),0,0,0
담당자없음,Z에어텍,12/02,"N2 (kg, Bulk)","4,011",165,"661,815"
담당자없음,Z에어텍,12/02,"N2 (kg, Bulk)","3,397",165,"560,505"
담당자없음,Z에어텍,12/03,Air (UHP),2,"27,000","54,000"
담당자없음,Z에어텍,12/03,"Ar (UHP, 47L, 99.999%)",0,"17,000",0
담당자없음,Z에어텍,12/03,"H2 (UHP, 47L, 99.999%)",2,"23,000","46,000"
담당자없음,Z에어텍,12/03,"Mix (UHP, CO2 5% + N2 34% + He Bal)",1,"210,000","210,000"
담당자없음,Z에어텍,12/03,"N2 (UHP, 99.999%)",0,"16,000",0
담당자없음,Z에어텍,12/03,"O2 (UHP, 47L, 99.995%)",0,"29,000",0
담당자없음,Z에어텍,12/07,"N2 (kg, Bulk)","3,380",165,"557,700"
담당자없음,Z에어텍,12/08,"Ar (UHP, 47L, 99.999%)",0,"17,000",0
담당자없음,Z에어텍,12/08,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",0,"210,000",0
담당자없음,Z에어텍,12/08,"Mix (UHP, CO2 5% + He 40% + N2 Bal)",0,"210,000",0
담당자없음,Z에어텍,12/08,"Mix (UHP, CO2 5% + N2 34% + He Bal)",0,"210,000",0
담당자없음,Z에어텍,12/08,"N2 (UHP, 99.999%)",0,"16,000",0
담당자없음,Z에어텍,12/08,"O2 (UHP, 47L, 99.995%)",0,"29,000",0
담당자없음,Z에어텍,12/09,"N2 (kg, Bulk)","2,870",165,"473,550"
담당자없음,Z에어텍,12/10,"Ar (UHP, 47L, 99.999%)",0,"17,000",0
담당자없음,Z에어텍,12/10,"Mix (UHP, Ar 50% + He Bal)",0,"200,000",0
담당자없음,Z에어텍,12/10,"Mix (UHP, H2 3% + N2 Bal)",0,"20,000",0
담당자없음,Z에어텍,12/14,"N2 (kg, Bulk)","3,330",165,"549,450"
담당자없음,Z에어텍,12/15,"Mix (UHP, CO2 3.4% + N2 15.6% + He Bal)",1,"210,000","210,000"
담당자없음,Z에어텍,12/18,"N2 (kg, Bulk)","2,474",165,"408,210"
담당자없음,Z에어텍,12/21,Air (UHP),3,"27,000","81,000"
담당자없음,Z에어텍,12/21,"Ar (UHP, 47L, 99.999%)",7,"17,000","119,000"
담당자없음,Z에어텍,12/21,"Mix (UHP, Ar 50% + He Bal)",1,"200,000","200,000"
담당자없음,Z에어텍,12/21,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",2,"210,000","420,000"
담당자없음,Z에어텍,12/21,"Mix (UHP, CO2 5% + N2 34% + He Bal)",1,"210,000","210,000"
담당자없음,Z에어텍,12/21,"Mix (UHP, H2 3% + N2 Bal)",1,"20,000","20,000"
담당자없음,Z에어텍,12/21,"N2 (kg, Bulk)","3,520",165,"580,800"
담당자없음,Z에어텍,12/21,"N2 (UHP, 99.999%)",4,"16,000","64,000"
담당자없음,Z에어텍,12/21,"O2 (UHP, 47L, 99.995%)",0,"29,000",0
담당자없음,Z에어텍,12/22,"N2 (kg, Bulk)","4,032",165,"665,280"
담당자없음,Z에어텍,12/23,Air (UHP),2,"27,000","54,000"
담당자없음,Z에어텍,12/23,"Ar (UHP, 47L, 99.999%)",2,"17,000","34,000"
담당자없음,Z에어텍,12/23,"He (UHP, 47L, 99.999%)",0,"210,000",0
담당자없음,Z에어텍,12/23,"He (UHP, 47L, 99.9999%)",1,"280,000","280,000"
담당자없음,Z에어텍,12/23,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",0,"210,000",0
담당자없음,Z에어텍,12/23,"N2 (UHP, 99.999%)",1,"16,000","16,000"
담당자없음,Z에어텍,12/23,"O2 (UHP, 47L, 99.995%)",5,"29,000","145,000"
담당자없음,Z에어텍,12/24,"He (UHP, 47L, 99.9999%)",0,"-280,000","-280,000"
담당자없음,Z에어텍,12/24,"N2 (kg, Bulk)","3,300",165,"544,500"
담당자없음,Z에어텍,12/29,"Ar (UHP, 47L, 99.999%)",0,"17,000",0
담당자없음,Z에어텍,12/29,"He (UHP, 47L, 99.999%)",10,"210,000","2,100,000"
담당자없음,Z에어텍,12/29,"He (UHP, 47L, 99.999%)",0,"210,000",0
담당자없음,Z에어텍,12/29,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",0,"210,000",0
담당자없음,Z에어텍,12/29,"Mix (UHP, CO2 1.7% + N2 23.4% + He Bal)",1,"210,000","210,000"
담당자없음,Z에어텍,12/29,"Mix (UHP, CO2 5% + N2 34% + He Bal)",2,"210,000","420,000"
담당자없음,Z에어텍,12/29,"Mix (UHP, CO2 5% + N2 34% + He Bal)",0,"210,000",0
담당자없음,Z에어텍,12/29,"O2 (UHP, 47L, 99.995%)",0,"29,000",0
